OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,TotalAmount,Region
13196,2024-10-26,C9759,Leonard Avila,P5247,Office Chair,Furniture,Tables,2,829.48,1658.96,North
13197,2025-01-20,C6965,Dawn Larson,P8402,USB Drive,Accessories,Input Devices,10,344.99,3449.9,North
13198,2025-03-22,C1084,Elizabeth Hodges,P6060,Desk,Furniture,,9,542.9,4886.1,East
13199,2024-12-23,C1418,Victoria Hodges,P3297,Printer,Electronics,Peripherals,3,593.44,1780.32,East
13200,2025-02-04,C6996,Tina Wolfe,P4468,Mouse,Accessories,Storage Devices,3,877.45,2632.35,East
13201,2024-08-03,C6253,Gene Greer,P6929,Headphones,Accessories,Audio,10,836.86,8368.6,West
13202,2024-07-17,C4762,Anthony Mitchell,P1610,Headphones,Accessories,Input Devices,8,123.11,984.88,North
13203,2025-05-06,C3430,Megan Lucas,P4355,Printer,Electronics,Mobile Devices,4,684.07,2736.28,North
13204,2024-12-21,C8005,Jennifer Finley,P3519,Keyboard,Accessories,Audio,5,187.08,935.4,East
13205,2025-02-06,C2605,Christopher Jacobs,P5471,Desk,Furniture,Storage,5,784.79,3923.95,North
13206,2024-10-05,C6053,Shawn Donaldson,P3626,Desk,Furniture,Seating,8,974.75,7798.0,South
13207,2025-05-24,C9113,Joy Reyes,P4072,Laptop,Electronics,Peripherals,10,950.76,9507.6,West
13208,2025-06-10,C6701,John Wilson,P2580,Office Chair,Furniture,Seating,2,820.69,1641.38,North
13209,2025-04-24,C7147,Deanna Acosta,P7416,Office Chair,Furniture,Tables,4,551.09,2204.36,North
13210,2025-04-28,C3583,Adriana Mason,P7895,Monitor,Electronics,Mobile Devices,7,667.1,4669.7,South
13211,2025-04-22,C7540,Michelle Cole,P1052,USB Drive,Accessories,Storage Devices,1,137.82,137.82,South
13212,2025-03-25,C2141,Robert Dixon,P3967,Monitor,Electronics,Peripherals,4,664.25,2657.0,North
13213,2025-01-21,C3331,Shannon Taylor,P9906,Monitor,Electronics,Computers,5,379.44,1897.2,West
13214,2024-10-26,C5166,Michelle Meza,P7579,Desk,Furniture,Storage,6,992.78,5956.68,South
13215,2025-03-21,C5460,Katrina Jackson,P1765,Headphones,Accessories,Audio,3,618.06,1854.18,East
13216,2024-07-29,C6236,Melissa Sullivan,P2982,Mouse,Accessories,Storage Devices,5,675.81,3379.05,South
13217,2024-09-08,C4444,Richard Turner,P6372,Webcam,Electronics,Computers,5,564.59,2822.95,West
13218,2025-04-28,C1896,Elijah Rodriguez,P1522,Table Lamp,Furniture,Storage,6,572.14,3432.84,West
13219,2024-11-18,C9039,Justin Sullivan,P7752,Monitor,Electronics,Mobile Devices,4,619.94,2479.76,North
13220,2024-12-02,C7143,Ms. Diana Hall,P1889,USB Drive,Accessories,Audio,3,693.04,2079.12,East
13221,2024-10-05,C9076,Taylor Jones,P6309,Mouse,Accessories,Audio,4,704.43,2817.72,South
13222,2024-08-29,C1083,Mr. Travis Padilla,P6285,Office Chair,Furniture,,9,523.25,4709.25,East
13223,2024-11-26,C1558,April Jordan,P8061,Printer,Electronics,Peripherals,10,354.37,3543.7,West
13224,2025-05-03,C4698,Wesley Hansen,P8149,Office Chair,Furniture,Seating,6,73.35,440.1,West
13225,2024-09-24,C5554,Gabrielle Taylor,P2029,Headphones,Accessories,Audio,2,664.7,1329.4,West
13226,2024-06-14,C5241,Debbie Melendez,P7469,USB Drive,Accessories,Storage Devices,8,872.92,6983.36,West
13227,2024-06-15,C6858,Samantha Lindsey,P9109,Headphones,Accessories,Input Devices,6,145.77,874.62,North
13228,2025-05-25,C7624,Dr. Jamie Nguyen,P6312,Smartphone,Electronics,Computers,1,561.84,561.84,East
13229,2024-06-13,C7259,Belinda Leon,P2172,Headphones,Accessories,Input Devices,9,670.94,6038.46,South
13230,2025-04-03,C9163,Joseph Mccarthy,P4268,Table Lamp,Furniture,Tables,4,942.34,3769.36,North
13231,2025-02-02,C7025,Michael Green,P6156,Desk,Furniture,Tables,5,234.46,1172.3,West
13232,2025-02-09,C9348,Taylor Johnson,P7819,Bookshelf,Furniture,Storage,7,440.34,3082.38,North
13233,2024-07-30,C6990,Barbara Scott,P3807,Webcam,Electronics,Mobile Devices,6,99.36,596.16,East
13234,2024-07-04,C2551,Paul Howard,P8702,Headphones,Accessories,Storage Devices,10,957.57,9575.7,West
13235,2024-09-03,C4925,Marie Cuevas,P8581,Smartphone,Electronics,Peripherals,3,263.91,791.73,West
13236,2024-10-02,C9292,David White,P6065,Headphones,Accessories,Input Devices,5,497.29,2486.45,South
13237,2024-08-29,C6574,Darrell Holland,P7777,Office Chair,Furniture,Tables,3,696.2,2088.6,North
13238,2024-11-26,C5847,Bryce Russell DDS,P4690,Desk,Furniture,Seating,3,958.19,2874.57,West
13239,2024-09-29,C7492,Gabriel Allen,P8135,Printer,Electronics,Computers,1,666.53,666.53,North
13240,2024-07-28,C4912,Dylan Frey,P8955,USB Drive,Accessories,Audio,7,312.9,2190.3,South
13241,2024-09-29,C5135,Kevin Miller,P2066,USB Drive,Accessories,Storage Devices,7,376.09,2632.63,North
13242,2024-12-03,C1889,James Bailey,P6032,Headphones,Accessories,Input Devices,7,294.35,2060.45,North
13243,2025-03-13,C1632,Karen Lopez,P3738,Mouse,Accessories,Storage Devices,1,144.71,144.71,West
13244,2024-10-22,C5717,Christopher Castillo,P8242,Desk,Furniture,Storage,10,346.29,3462.9,South
13245,2024-12-31,C5347,Todd Kim,P8987,Desk,Furniture,Seating,1,750.32,750.32,North
13246,2024-09-05,C1930,Kevin Johnson,P6700,Table Lamp,Furniture,Storage,3,894.53,2683.59,North
13247,2025-04-06,C5951,Mark Golden,P1339,Office Chair,Furniture,Storage,8,721.78,5774.24,South
13248,2024-09-27,C4877,Jordan Burns MD,P4248,Headphones,Accessories,,6,605.49,3632.94,South
13249,2024-07-07,C4661,Ashley Jones,P8452,Laptop,Electronics,Computers,2,221.7,443.4,South
13250,2025-01-29,C9619,Robert Hale,P1061,Webcam,Electronics,Mobile Devices,6,982.61,5895.66,North
13251,2024-09-13,C3184,Ronald Brown,P7493,Desk,Furniture,,3,493.71,1481.13,East
13252,2024-12-23,C6394,Emily Wood,P2872,Laptop,Electronics,Computers,6,262.11,1572.66,South
13253,2025-02-05,C6809,Bruce Anderson,P8843,Monitor,Electronics,Computers,2,170.61,341.22,North
13254,2025-01-15,C7439,Timothy Newton,P9299,USB Drive,Accessories,Audio,7,669.28,4684.96,North
13255,2024-10-07,C4285,Brandi Mccoy,P5761,Keyboard,Accessories,Input Devices,6,823.69,4942.14,North
13256,2025-04-25,C1520,Patrick Rosario,P3771,Monitor,Electronics,Peripherals,2,555.05,1110.1,South
13257,2024-11-07,C2623,Lisa Williams,P5471,Bookshelf,Furniture,Storage,10,618.66,6186.6,South
13258,2025-02-03,C1051,Christopher Wright,P1448,Laptop,Electronics,Computers,4,335.12,1340.48,North
13259,2024-07-19,C8461,Elizabeth Chan,P2011,Headphones,Accessories,Audio,1,435.19,435.19,West
13260,2024-10-26,C5489,James Barnes,P9806,Bookshelf,Furniture,Tables,7,707.72,4954.04,South
13261,2025-04-02,C4259,Julia Hicks DVM,P4602,Webcam,Electronics,Computers,5,490.12,2450.6,North
13262,2025-03-24,C1296,Robert Ferguson,P4243,Keyboard,Accessories,Storage Devices,6,320.76,1924.56,West
13263,2024-10-23,C5258,Jennifer Jones,P1249,Table Lamp,Furniture,Tables,1,864.1,864.1,North
13264,2024-10-18,C1842,Robert Greer,P7697,Desk,Furniture,Seating,8,390.75,3126.0,South
13265,2024-09-17,C3023,Jessica Johnson,P7165,Headphones,Accessories,Audio,3,824.33,2472.99,South
13266,2025-01-23,C4158,Dwayne Henry,P5042,Table Lamp,Furniture,Seating,7,742.67,5198.69,North
13267,2024-10-03,C4824,Paul Martinez,P1851,Headphones,Accessories,Audio,4,550.8,2203.2,West
13268,2025-04-19,C9508,Henry Wolf,P6467,Monitor,Electronics,Peripherals,2,33.23,66.46,East
13269,2024-06-15,C7024,Yvette Bauer,P4864,Keyboard,Accessories,Storage Devices,2,440.24,880.48,North
13270,2024-08-18,C6922,George Torres,P3270,Monitor,Electronics,Computers,1,92.3,92.3,South
13271,2025-03-08,C5750,Ashley Evans,P9081,Bookshelf,Furniture,Seating,1,870.58,870.58,East
13272,2025-03-17,C6247,Brian Kelly,P7961,Table Lamp,Furniture,Storage,8,709.06,5672.48,North
13273,2024-08-02,C2087,Lindsey Green,P1022,Printer,Electronics,Peripherals,5,845.18,4225.9,North
13274,2025-04-27,C5684,Howard Ward,P2299,Laptop,Electronics,Peripherals,2,600.91,1201.82,South
13275,2025-06-06,C3376,James Gates,P2408,Webcam,Electronics,Peripherals,1,420.85,420.85,East
13276,2024-11-27,C7610,Cheryl Ryan,P9927,Desk,Furniture,Storage,8,470.22,3761.76,South
13277,2025-03-08,C4572,Pamela Mccarty,P7648,Monitor,Electronics,Peripherals,3,951.28,2853.84,East
13278,2025-01-17,C4690,Chad Johnson,P7296,Printer,Electronics,Peripherals,10,890.62,8906.2,East
13279,2025-04-14,C5285,Benjamin Walters,P9634,Printer,Electronics,Computers,5,322.53,1612.65,South
13280,2025-02-20,C5262,Jason Weber,P4076,Keyboard,Accessories,Audio,3,694.5,2083.5,West
13281,2025-03-21,C6481,Stephanie Fry,P3321,Headphones,Accessories,Audio,7,251.55,1760.85,West
13282,2024-11-18,C5139,Michele Williams,P2233,Laptop,Electronics,Mobile Devices,5,320.65,1603.25,West
13283,2025-04-09,C9182,Ryan Martin,P9408,Keyboard,Accessories,Storage Devices,5,188.04,940.2,East
13284,2025-03-30,C9245,Diamond Arellano,P5630,Mouse,Accessories,Audio,7,229.95,1609.65,South
13285,2025-01-25,C9677,Alexis Perez,P3794,Headphones,Accessories,Input Devices,3,603.57,1810.71,North
13286,2025-03-09,C8171,Joe Martin,P9913,Bookshelf,Furniture,Seating,7,847.68,5933.76,East
13287,2024-10-19,C7645,Heather Perez,P5170,Webcam,Electronics,Computers,8,823.1,6584.8,West
13288,2025-02-02,C2027,Mary Anderson,P8528,Bookshelf,Furniture,Storage,10,157.48,1574.8,East
13289,2024-12-03,C7869,Lori Jones,P1299,Webcam,Electronics,Peripherals,7,286.11,2002.77,West
13290,2025-01-28,C7535,Nicholas Garcia,P7101,Table Lamp,Furniture,Seating,8,503.65,4029.2,West
13291,2025-04-30,C8893,Amy Green,P9748,Headphones,Accessories,Audio,9,320.66,2885.94,East
13292,2024-06-23,C7304,Mitchell Davis,P2705,Printer,Electronics,Mobile Devices,10,740.44,7404.4,North
13293,2024-06-18,C7792,Benjamin Banks,P3134,Keyboard,Accessories,Storage Devices,8,746.2,5969.6,West
13294,2025-01-13,C9757,Jessica Baker,P8659,Printer,Electronics,Computers,4,485.46,1941.84,North
13295,2024-07-22,C5713,Jonathan Conley,P5963,Laptop,Electronics,Computers,3,462.9,1388.7,West
13296,2024-11-22,C3998,Deanna Wang,P6273,Laptop,Electronics,Peripherals,4,87.59,350.36,South
13297,2025-02-07,C5863,Michael Freeman,P8223,Printer,Electronics,Computers,9,400.25,3602.25,North
13298,2024-07-11,C1654,Larry Irwin,P9891,,Electronics,Mobile Devices,8,316.75,2534.0,West
13299,2025-04-13,C1541,Alexander Moore,P9635,Keyboard,Accessories,Storage Devices,4,169.23,676.92,South
13300,2025-02-09,C7003,Alison Flores,P5166,Monitor,Electronics,Computers,7,36.54,255.78,North
13301,2025-05-16,C2075,Charles Garcia,P2616,Office Chair,Furniture,Storage,2,870.65,1741.3,South
13302,2025-05-22,C9876,Virginia Aguilar,P3226,Smartphone,Electronics,Peripherals,5,492.7,2463.5,East
13303,2025-04-09,C2614,Kevin Johnson,P9834,Office Chair,Furniture,Seating,3,26.11,78.33,North
13304,2025-05-31,C3051,Nicholas Herring,P7061,Printer,Electronics,Mobile Devices,1,426.4,426.4,South
13305,2025-03-24,C6187,Laura Lopez,P8789,Table Lamp,Furniture,Tables,9,899.72,8097.48,South
13306,2024-07-20,C4630,Kristen Ward,P4271,Keyboard,Accessories,Audio,6,788.75,4732.5,South
13307,2024-11-05,C5301,Melissa Robertson,P9831,USB Drive,Accessories,Audio,8,42.68,341.44,South
13308,2024-06-24,C4573,Brittany Schneider,P1452,Headphones,Accessories,Audio,7,58.7,410.9,South
13309,2024-10-08,C9091,David Wilson,P9144,Monitor,Electronics,Computers,1,860.36,860.36,East
13310,2024-12-27,C9642,Lisa Boyer,P4250,Desk,Furniture,Seating,3,445.21,1335.63,West
13311,2024-12-21,C8249,Matthew Watson,P4382,Printer,Electronics,Computers,10,269.72,2697.2,South
13312,2024-08-08,C7587,David Everett,P2404,Printer,Electronics,Computers,3,163.66,490.98,North
13313,2025-05-02,C3449,Nathan Morgan,P8668,Printer,Electronics,Computers,2,870.54,1741.08,North
13314,2025-06-06,C4839,Melissa Santos,P6002,USB Drive,Accessories,Input Devices,6,757.93,4547.58,East
13315,2024-12-25,C1528,Julia Sherman,P7284,Smartphone,Electronics,Peripherals,6,115.69,694.14,West
13316,2024-07-19,C6881,Jonathan Johnson,P6679,Laptop,Electronics,Peripherals,7,137.19,960.33,East
13317,2025-05-07,C2937,Pedro Jackson,P7010,Headphones,Accessories,Storage Devices,8,163.03,1304.24,East
13318,2024-09-04,C3606,Todd Peterson,P7746,Smartphone,Electronics,Computers,2,617.18,1234.36,East
13319,2025-01-15,C1796,Gregory Mora,P1269,Monitor,Electronics,Computers,5,229.93,1149.65,East
13320,2025-02-22,C5724,Connie Walker,P7915,Monitor,Electronics,Mobile Devices,10,345.89,3458.9,South
13321,2025-05-10,C5524,Jessica Rojas,P9265,USB Drive,Accessories,Storage Devices,1,669.81,669.81,West
13322,2025-01-13,C7957,Dr. Beth Johnson DDS,P5380,USB Drive,Accessories,Audio,2,862.0,1724.0,East
13323,2025-01-08,C5836,Scott House,P7285,Bookshelf,Furniture,Tables,5,771.72,3858.6,South
13324,2025-01-31,C9467,Richard Williams,P8314,Office Chair,Furniture,Tables,6,797.82,4786.92,East
13325,2025-05-08,C9371,Edwin Colon,P4468,Bookshelf,Furniture,Tables,4,782.64,3130.56,West
13326,2024-11-25,C2893,Marissa Jones,P6086,Keyboard,Accessories,Storage Devices,3,424.44,1273.32,North
13327,2024-08-04,C4812,Cathy Smith,P7768,Laptop,Electronics,Peripherals,1,801.2,801.2,East
13328,2024-09-26,C6552,Travis Garcia,P6359,Mouse,Accessories,Input Devices,8,996.43,7971.44,South
13329,2025-02-10,C1207,Michael Blackwell,P5812,Headphones,Accessories,Storage Devices,1,728.54,728.54,North
13330,2025-02-05,C4078,Martin Gray,P8851,Headphones,Accessories,Audio,2,911.4,1822.8,West
13331,2024-08-26,C6114,Peter Tyler PhD,P4980,Laptop,Electronics,Computers,1,874.6,874.6,South
13332,2024-07-04,C2611,Donna Tucker,P1146,Desk,Furniture,Seating,7,399.09,2793.63,East
13333,2024-09-03,C3164,Derek Lawrence,P2888,Smartphone,Electronics,Computers,8,980.84,7846.72,North
13334,2024-12-07,C4738,Lisa Walsh,P1795,Mouse,Accessories,Storage Devices,5,990.24,4951.2,South
13335,2025-03-19,C7507,Angelica Chang,P6415,Mouse,Accessories,Storage Devices,7,140.53,983.71,West
13336,2025-04-28,C8249,Ashley Jordan,P9292,Webcam,Electronics,Mobile Devices,9,503.15,4528.35,North
13337,2024-07-12,C3370,Patrick Miller,P1871,Mouse,Accessories,Storage Devices,6,50.84,305.04,West
13338,2025-04-26,C5410,Lindsey Hill,P8617,Table Lamp,Furniture,Storage,5,73.96,369.8,South
13339,2025-02-13,C8131,Michael Lambert,P3146,Office Chair,Furniture,Storage,4,770.5,3082.0,East
13340,2025-01-01,C4491,Stephen Taylor,P6463,Table Lamp,Furniture,Tables,5,255.75,1278.75,North
13341,2024-06-12,C6722,Emily Perry,P2892,Desk,Furniture,Storage,10,290.99,2909.9,East
13342,2024-11-01,C2456,Joanne Peters,P9459,Desk,Furniture,Tables,2,145.93,291.86,East
13343,2024-09-21,C4022,Jeffrey Cortez,P1347,Printer,Electronics,Peripherals,4,93.79,375.16,West
13344,2024-11-25,C1091,Shari Carrillo,P2565,Mouse,Accessories,Input Devices,7,466.07,3262.49,South
13345,2025-01-07,C7088,Katie Munoz,P1490,Printer,Electronics,Mobile Devices,9,584.78,5263.02,West
13346,2025-05-11,C9384,Matthew Mendoza,P3957,Webcam,Electronics,Computers,8,451.44,3611.52,South
13347,2024-12-26,C7674,Jessica Thomas,P7923,Smartphone,Electronics,Mobile Devices,4,210.86,843.44,East
13348,2024-09-10,C1130,Mr. Andrew Sutton MD,P9409,,Electronics,Mobile Devices,10,447.6,4476.0,North
13349,2025-02-08,C1080,Bobby Alvarado,P3223,Bookshelf,Furniture,Storage,7,75.77,530.39,South
13350,2025-02-27,C4227,Courtney Chase,P2051,USB Drive,Accessories,Input Devices,9,251.25,2261.25,North
13351,2025-05-14,C9786,Martin Fields,P4025,Desk,Furniture,Seating,6,710.8,4264.8,North
13352,2024-09-28,C7047,Traci Giles,P2836,Monitor,Electronics,Peripherals,4,814.95,3259.8,South
13353,2024-11-07,C8163,Bruce Wong,P8809,Webcam,Electronics,Mobile Devices,10,448.91,4489.1,West
13354,2024-11-26,C9181,Jeffery Snyder Jr.,P8431,Headphones,Accessories,Input Devices,6,862.98,5177.88,North
13355,2025-03-05,C9299,Jamie Krueger,P4938,Desk,Furniture,Seating,3,117.77,353.31,West
13356,2024-06-14,C3924,Jamie Gomez,P5156,Printer,Electronics,Mobile Devices,7,340.97,2386.79,East
13357,2024-12-04,C4703,Michael Frank,P3543,Printer,Electronics,Mobile Devices,4,375.38,1501.52,East
13358,2024-11-20,C5874,Joseph Thompson,P1613,Office Chair,Furniture,Tables,4,62.01,248.04,West
13359,2025-01-17,C9532,Daisy Gay,P1607,Bookshelf,Furniture,Storage,1,478.16,478.16,South
13360,2025-02-21,C7224,John Lopez,P2492,Printer,Electronics,Computers,3,170.55,511.65,West
13361,2025-04-11,C7032,Laurie Malone,P8433,Table Lamp,Furniture,Seating,7,297.65,2083.55,South
13362,2024-09-12,C4363,John Foster,P2065,USB Drive,Accessories,Audio,8,40.94,327.52,North
13363,2024-12-18,C5280,Angela White,P8547,Desk,Furniture,Storage,1,974.8,974.8,East
13364,2025-05-12,C8453,Leslie Meyer,P8543,Keyboard,Accessories,Storage Devices,2,87.64,175.28,East
13365,2025-02-01,C2905,Anthony Caldwell,P6223,Table Lamp,Furniture,Seating,1,362.93,362.93,South
13366,2025-05-02,C4739,Michael Arnold,P7491,Headphones,Accessories,Storage Devices,3,288.59,865.77,West
13367,2025-05-15,C6852,Kristi Best,P1664,Headphones,Accessories,,4,473.41,1893.64,North
13368,2024-09-25,C6746,Dan Prince,P7613,USB Drive,Accessories,Storage Devices,8,394.66,3157.28,East
13369,2024-09-23,C1163,Robert Stafford,P6589,Monitor,Electronics,Computers,6,893.19,5359.14,West
13370,2024-12-28,C1948,Jeffrey Warren,P6412,Bookshelf,Furniture,Storage,8,482.09,3856.72,West
13371,2025-02-10,C5776,Diane Cannon,P1094,Smartphone,Electronics,Peripherals,6,380.08,2280.48,East
13372,2025-03-14,C3470,Garrett Ruiz,P9114,Printer,Electronics,Computers,9,377.04,3393.36,East
13373,2024-09-24,C6369,Mario Kennedy,P4085,Laptop,Electronics,Peripherals,2,558.99,1117.98,West
13374,2024-09-29,C6633,Seth Paul,P1090,USB Drive,Accessories,Input Devices,3,999.24,2997.72,East
13375,2025-05-27,C6049,David Fletcher,P7016,Office Chair,Furniture,Storage,8,713.98,5711.84,North
13376,2024-08-19,C9790,Amanda Stanton,P8596,Keyboard,Accessories,Input Devices,7,82.07,574.49,West
13377,2024-12-26,C8642,Michael Prince,P7611,Webcam,Electronics,Mobile Devices,4,352.24,1408.96,East
13378,2024-12-22,C8077,Edwin Wilkinson,P3592,USB Drive,Accessories,Input Devices,2,48.06,96.12,South
13379,2025-01-28,C1656,Crystal Cuevas,P1455,Keyboard,Accessories,Storage Devices,4,460.86,1843.44,South
13380,2025-05-18,C7237,Krista Solomon,P4952,Printer,Electronics,Peripherals,5,552.81,2764.05,South
13381,2025-04-12,C4265,Joseph Moore,P5474,Headphones,Accessories,Storage Devices,2,269.24,538.48,West
13382,2025-03-22,C3492,Sabrina Lynch,P9357,Mouse,Accessories,Audio,3,300.51,901.53,West
13383,2024-11-08,C5870,Jenny Cowan,P5911,Desk,Furniture,Tables,10,91.27,912.7,West
13384,2024-09-11,C3567,Keith Burns,P4109,USB Drive,Accessories,Audio,9,326.89,2942.01,East
13385,2024-07-11,C8640,Hannah Clayton,P6879,USB Drive,Accessories,Storage Devices,5,837.99,4189.95,North
13386,2024-07-14,C3368,Bradley Evans,P3579,Desk,Furniture,Tables,4,565.85,2263.4,East
13387,2024-09-09,C7380,David Buchanan,P8764,Mouse,Accessories,Storage Devices,2,195.86,391.72,South
13388,2025-02-12,C9189,Matthew Smith,P1239,Keyboard,Accessories,Storage Devices,3,235.66,706.98,West
13389,2024-10-28,C3724,Tiffany Hernandez,P2932,Table Lamp,Furniture,Seating,2,748.62,1497.24,East
13390,2024-07-01,C5066,Eric Nelson,P8124,Headphones,Accessories,Audio,1,753.81,753.81,South
13391,2024-09-23,C9496,Christopher Herrera,P3668,Laptop,Electronics,Computers,5,941.99,4709.95,West
13392,2025-01-19,C8872,Ashley Smith,P3135,Table Lamp,Furniture,Seating,10,374.5,3745.0,East
13393,2024-11-26,C9821,Oscar Ryan,P2685,Keyboard,Accessories,Storage Devices,7,764.94,5354.58,North
13394,2025-04-21,C5591,John Robinson,P8301,Monitor,Electronics,Peripherals,8,821.71,6573.68,South
13395,2025-04-10,C9574,Anna Thomas,P4923,Printer,Electronics,Mobile Devices,5,786.9,3934.5,East
13396,2024-09-28,C7257,Richard Jackson,P5074,Keyboard,Accessories,Input Devices,10,127.64,1276.4,East
13397,2024-11-28,C9554,Patricia Jimenez,P8947,Desk,Furniture,Tables,5,939.16,4695.8,West
13398,2025-02-20,C3854,Deborah Huff,P4916,USB Drive,Accessories,Storage Devices,8,734.77,5878.16,West
13399,2024-09-18,C2975,Edward Bailey,P3459,Bookshelf,Furniture,Seating,10,92.61,926.1,East
13400,2025-02-16,C9744,William Greene,P1608,Mouse,Accessories,Storage Devices,2,420.38,840.76,East
13401,2024-09-17,C1911,Laura Lewis,P2078,Office Chair,Furniture,Storage,2,654.06,1308.12,North
13402,2024-06-29,C6831,Denise Haynes,P9087,Table Lamp,Furniture,Tables,10,698.24,6982.4,North
13403,2024-07-04,C3971,David Porter,P7879,Desk,Furniture,Tables,1,335.46,335.46,North
13404,2025-04-11,C9547,Joseph Stevens MD,P1781,Laptop,Electronics,Mobile Devices,4,149.42,597.68,North
13405,2025-04-28,C3149,Ricky Simpson,P3892,Bookshelf,Furniture,Storage,1,979.3,979.3,East
13406,2025-04-22,C6950,Teresa Ayala,P3153,Webcam,Electronics,Peripherals,4,341.88,1367.52,North
13407,2024-11-14,C3312,Glenn Hess,P9918,USB Drive,Accessories,Audio,10,522.61,5226.1,North
13408,2024-10-10,C4742,Krystal Mckee,P1169,Bookshelf,Furniture,Seating,3,917.92,2753.76,South
13409,2024-12-02,C4916,Patricia Jacobson,P3844,Webcam,Electronics,Peripherals,4,92.96,371.84,East
13410,2025-01-28,C6337,Ashley Herrera,P3634,Desk,Furniture,Tables,10,710.14,7101.4,West
13411,2025-02-16,C5587,Dr. John Allison,P7689,USB Drive,Accessories,Storage Devices,2,412.53,825.06,West
13412,2025-04-11,C2132,Hannah Wilson,P6125,Keyboard,Accessories,Audio,4,788.0,3152.0,North
